arm,rate,seed,throughput_rps,tokens_per_sec,completed,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score
"pd-1p3d-thresh16","1.5","123",0.4763384064850273,3792.8436089602164,1000,88.34884699999999,110.9447,124.35129999999998,148.42415,388330.69271,1035385.9661000002,1236643.69095,1532451.92961,48.82109505824155,66.342,67.531,69.311,0,0,1000,"OVERLOADED",1
"pd-1p3d-thresh16","1.5","777",0.5153566162935448,3940.5558344668425,1000,89.380788,110.1002,122.5603,152.74020000000002,361150.81132700003,946316.9134000001,1151379.6256999995,1426308.79695,47.28331764764358,60.303,61.186,62.426,0,0,1000,"OVERLOADED",1
"pd-1p3d-thresh16","2.2","42",0.5265135382597209,4039.2760250357082,1000,89.57437399999999,112.8953,130.85915,154.54109999999994,398185.76153899997,985935.5306000002,1181766.3683,1478647.32607,51.95492753999548,68.433,69.687,71.401,0,0,1000,"OVERLOADED",1
"pd-1p3d-thresh16","2.2","123",0.4996695210771072,3978.617562237424,1000,88.582372,111.9099,123.90874999999998,148.75295,415435.78189,1113738.1413000003,1298213.4674,1601578.72339,52.22595796331293,68.939,70.101,71.291,0,0,1000,"OVERLOADED",1
"pd-1p3d-thresh16","2.2","777",0.5411485311532364,4137.767779301057,1000,89.302241,110.71900000000001,121.37919999999997,151.89882,387944.271683,1002348.3835000002,1224401.0726499998,1472602.37166,50.78834361258661,65.081,65.662,66.834,0,0,1000,"OVERLOADED",1
"pd-1p3d-thresh16","3.0","42",0.5404512591610704,4146.202623858869,1000,88.513115,112.3121,128.54135,153.79993999999996,414386.835348,1022167.1455000002,1219681.1525499998,1497413.9477199998,54.06730020277047,71.1,72.703,74.131,0,0,1000,"OVERLOADED",1
"pd-1p3d-thresh16","3.0","123",0.5138108545218945,4091.217901508876,1000,87.867347,111.50970000000001,124.09745,147.25003999999998,432251.798884,1148977.5689,1324742.5978999997,1647769.61028,54.338484801478316,70.259,71.967,73.291,0,0,1000,"OVERLOADED",1
"pd-1p3d-thresh16","3.0","777",0.5569459919552393,4258.559429907587,1000,88.483999,110.6092,121.40214999999993,151.46411999999998,403673.317965,1042521.6882000002,1263723.6516999998,1497237.1134699997,52.846012525914716,67.019,67.735,68.415,0,0,1000,"OVERLOADED",1
"pd-1p3d-thresh16","4.0","42",0.5505331996067638,4223.548669817594,1000,87.336536,109.97749999999999,128.70919999999998,150.22151999999994,425441.228477,1053920.6924,1240858.7258499993,1504179.0710599998,55.50875389668952,72.792,74.259,75.609,0,0,1000,"OVERLOADED",1
"pd-1p3d-thresh16","4.0","123",0.5241071432169986,4173.202079651065,1000,86.783447,109.2861,123.39004999999999,144.61141999999998,444087.950928,1170944.5596000003,1350511.5248499995,1672391.32652,55.82536781557943,70.884,72.386,74.553,0,0,1000,"OVERLOADED",1
