arm,rate,seed,throughput_rps,tokens_per_sec,completed,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score
pd-edpp,10,42,10.4182946042976,3171.32659949545,2744,94.3399635568513,122.9864,157.9285,201.17884,8242.37983053936,13742.7903,15731.59515,18669.56308,26.9862404889199,33.179,34.175,42.602,0,0,1485,STABLE,0
pd-edpp,10,123,11.4542217767594,3422.91892213223,2928,93.8376956967213,122.1976,153.36795,200.85211,8215.94866086066,13878.4735,15306.73535,18955.05326,27.402893414444,33.392,35,43.539,0,0,1581,STABLE,0
pd-edpp,10,777,11.0262403271302,3283.9206538729,2880,100.823030208333,119.5224,158.9182,209.4576,8012.89684236111,13371.0156,15073.86895,18077.19098,26.8227636337476,32.602,33.873,44.709,0,0,1984,STABLE,0
pd-edpp,30,42,17.0839214455495,5202.10960291453,4000,103.633603,131.1132,179.59345,323.02522,11517.18201725,19258.9247,21621.15855,25237.82618,37.7225180348151,47.892,50.948,54.893,0,0,1626,STABLE,0
pd-edpp,30,123,16.9718220063874,5122.14679699374,4000,112.37997725,129.4209,171.93005,798.201099999996,11672.048504,20110.1724,22406.6329,27175.02003,38.5560508995921,52.195,54.206,57.492,0,0,1816,STABLE,0
pd-edpp,30,777,17.2541656883195,5135.92672128226,4000,102.219318,130.4287,158.3633,338.596279999999,11391.95375675,19267.0151,21333.8515,25910.43258,38.1723644977635,50.524,52.729,55.66,0,0,1584,STABLE,0
pd-edpp,50,42,17.109422008137,5209.87460709923,4000,136.1654,149.4444,272.262949999999,940.751619999999,13142.1341625,23063.8771,25801.2261,31132.89082,43.0118300215896,65.41,71.566,78.97,0,0,2169,STABLE,0
pd-edpp,50,123,17.1214351700603,5167.3004986297,4000,128.044296,141.925,189.7352,1017.99878,13130.92410275,23459.4371,26373.35755,31313.98881,43.3711266044554,67.295,73.42,79.66,0,0,2035,STABLE,0
pd-edpp,50,777,17.3578959827736,5166.80339192034,4000,122.5985765,143.2074,202.37805,753.595479999996,12968.89372375,23035.333,25563.5805,30487.04355,43.4452366144413,66.186,72.582,78.338,0,0,1981,STABLE,0
pd-edpp,80,42,17.1615419678065,5225.74530420848,4000,217.6109505,386.8797,937.8225,1484.04362,14275.65759,25684.2002,28859.0276,33522.02066,46.1152052646883,76.089,81.038,81.491,0,0,3557,STABLE,0
pd-edpp,80,123,17.2393637909333,5202.89171019506,4000,348.32917475,412.091399999999,1729.5942,5573.54404,13952.16338875,25633.33,28687.8787,33211.30379,45.4397913326995,76.641,80.907,81.472,0,0,3126,STABLE,0
pd-edpp,80,777,17.3236968883496,5156.62358687681,4000,324.9104625,244.6738,1626.0104,5573.30166,13807.4427865,25109.6273,27837.02965,32209.21714,45.6537215527383,75.471,80.89,81.448,0,0,3091,STABLE,0
pd-edpp,100,42,17.1298013221834,5216.08017445915,4000,276.46929575,868.719199999999,1364.3697,1640.63129,14685.464567,26914.3523,30225.21605,34416.28587,46.8597321429013,79.779,81.092,81.582,0,0,3502,STABLE,0
pd-edpp,100,123,17.173141757549,5182.90570185357,4000,468.40251675,833.038999999999,2122.19295,8027.26489,14255.7569105,26592.8202,29794.89595,34187.00992,46.0281806514563,79.988,81.017,81.556,0,0,3135,STABLE,0
pd-edpp,100,777,17.388395722832,5175.88203604534,4000,424.55275375,359.867099999999,2034.10805,7985.33766,14097.443014,25823.2396,28548.1544,32931.8898,46.2611806266707,78.745,80.934,81.542,0,0,3073,STABLE,0
pd-edpp,120,42,17.1706246430281,5228.51100833214,4000,329.25447,1239.0822,1609.9493,1885.04136,14929.70702125,27605.3512,30978.47745,34942.99712,47.2358538186988,80.358,81.125,81.571,0,0,3467,STABLE,0
pd-edpp,120,123,17.1450172925716,5174.41765394999,4000,558.39542375,1145.9573,2405.68255,9511.16892,14473.7288655,27241.077,30641.4169,34773.94077,46.4285825399015,80.319,81.059,81.591,0,0,3123,STABLE,0
pd-edpp,120,777,17.4748831429444,5201.62614097826,4000,498.069507,615.3673,2119.80445,9516.21448,14315.0489445,26412.0353,29149.5266,33155.93021,46.7216446422372,80.186,80.997,81.596,0,0,3059,STABLE,0
pd-edpp,150,42,17.1692552652676,5228.0940283536,4000,431.409828,1741.1903,2047.3218,2277.57965,15166.69265375,28344.0126,31927.15285,35693.32834,47.3849815891593,80.335,81.129,81.581,0,0,3404,STABLE,0
pd-edpp,150,123,17.2241268972736,5198.29316997788,4000,662.73028975,1641.1119,2657.09735,11580.28515,14660.91717025,27794.8331,31379.74605,35414.38627,46.6926729869715,80.315,81.058,81.631,0,0,3131,STABLE,0
pd-edpp,150,777,17.369607593381,5170.28950506858,4000,619.30530175,1204.0778,2483.01675,10821.44257,14498.227703,26926.5103,29926.24015,33948.43725,46.9328163429548,80.237,81.02,81.629,0,0,3137,STABLE,0
pd-edpp,200,42,17.1844849619754,5232.73152049762,4000,513.119183,1893.1035,2285.50705,2693.3507,15416.526455,29270.187,32968.85565,36605.98993,47.6897236685274,80.364,81.114,81.606,0,0,3287,STABLE,0
pd-edpp,200,123,17.188719962685,5187.60725089822,4000,718.2209345,1902.3706,2448.12015,13524.73816,14913.56846575,28616.4239,32281.42165,36002.02035,46.9192140545473,80.334,81.112,81.704,0,0,3338,STABLE,0
pd-edpp,200,777,17.385588344326,5175.04638333712,4000,725.2666595,1916.6582,2562.84995,12112.45339,14682.54012775,27529.5473,30603.40135,34821.91191,46.9190357063402,80.191,80.982,81.609,0,0,3372,STABLE,0
