arm,rate,seed,throughput_rps,tokens_per_sec,completed,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score
"pd-thresh16","5","123",1.5579765922713777,654.9098001468243,1005,454.48043283582086,561.2334000000001,588.0518,655.5708000000003,16433.72322885572,40340.6482,62514.978599999966,137498.01012000005,38.35638231274439,48.927,50.658,53.849,0,0,1005,"OVERLOADED",0.5935956496111571
"pd-thresh16","5","777",1.6172682382320307,606.3371962340385,1005,457.73505074626866,566.4258,600.1146,656.5918800000003,14899.178785074628,32744.179000000004,52558.3494,139625.14116000032,38.8976163114981,51.087,54.96,62.24,0,0,1005,"OVERLOADED",0.669041061330625
"pd-thresh16","8","42",1.4201807182648911,632.8042657559844,1005,463.7978766169154,572.4514,597.5056,653.66512,18630.777740298505,46456.2048,76040.37819999999,140529.48904000001,41.109463792767734,55.202,62.984,71.724,0,0,1005,"STABLE",0
"pd-thresh16","8","123",1.563948081704233,657.4199706913951,1005,455.4533373134328,561.2113999999999,592.7343999999999,665.5502400000003,16701.572084577114,42945.32720000001,61642.06139999999,130020.54920000005,38.99362119177328,52.174,56.92,64.366,0,0,1005,"OVERLOADED",0.6039402765367645
"pd-thresh16","8","777",1.6507674383327162,618.8965296735779,1005,457.354592039801,568.7478,598.967,660.9730400000001,14733.339641791046,32230.3698,53700.88979999999,130740.07348000008,38.45498148670513,49.856,54.055,62.038,0,0,1005,"OVERLOADED",0.6949760539332157
"pd-edpp","0.05","42",0.418110731413374,187.48154881697593,600,132.63455666666667,267.3525,313.7240999999998,418.29467999999946,10003.707408333334,24487.061600000005,38083.85424999994,78470.0378799999,22.06137479371631,26.093,26.911,29.393,0,0,0,"STABLE",0
"pd-edpp","0.05","123",0.5008314474195686,228.01801419018392,570,130.0759807017544,236.99590000000003,311.5100499999998,440.7042399999994,10323.114985964912,26179.1177,38208.01584999999,88891.7961499998,22.436131069479686,26.057,27.571,31.238,0,0,0,"STABLE",0
"pd-edpp","0.05","777",0.5214086277029041,193.0292318756346,555,131.74941981981982,251.0826,312.78979999999945,552.8906400000001,8188.013178378378,17396.155800000004,30726.860899999978,60328.40194000026,21.818335615636133,25.408,26.468,31.096,0,0,0,"STABLE",0
"pd-edpp","0.1","42",0.6456373569286986,292.5177216789504,675,147.78633185185186,279.16040000000004,350.2059999999999,552.7152999999998,11769.53553925926,30413.75080000002,47043.68349999999,93846.99701999997,25.706484518886043,31.333,33.694,46.033,0,0,1,"STABLE",0
"pd-edpp","0.1","123",0.7465585234064027,335.6337519070512,630,142.30653333333333,272.6949,346.38204999999954,515.5387800000002,12040.155223809523,30702.232200000006,44143.6613,111595.00807000021,26.521946642274294,34.63,37.231,46.685,0,0,0,"STABLE",0
